[0.007s][info][gc] Using G1
[16.201s][info][gc] GC(150) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.607ms
[16.303s][info][gc] GC(151) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.636ms
[16.404s][info][gc] GC(152) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.504ms
[16.506s][info][gc] GC(153) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.583ms
[16.608s][info][gc] GC(154) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.583ms
[16.710s][info][gc] GC(155) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.516ms
[16.811s][info][gc] GC(156) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.622ms
[16.913s][info][gc] GC(157) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.553ms
[17.015s][info][gc] GC(158) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.585ms
[17.117s][info][gc] GC(159) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.645ms
[17.220s][info][gc] GC(160) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.647ms
[17.323s][info][gc] GC(161) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.540ms
[17.427s][info][gc] GC(162) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.568ms
[17.530s][info][gc] GC(163) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.528ms
[17.632s][info][gc] GC(164) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.495ms
[17.734s][info][gc] GC(165) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.525ms
[17.836s][info][gc] GC(166) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.601ms
[17.938s][info][gc] GC(167) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.580ms
[18.040s][info][gc] GC(168) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.605ms
[18.142s][info][gc] GC(169) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.562ms
[18.244s][info][gc] GC(170) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.620ms
[18.345s][info][gc] GC(171) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.613ms
